-75.7474565,  36.1842967,    -4.70,   422.00,   644.00
-75.7473297,  36.1843303,    -4.78,   434.00,   644.00
-75.7472029,  36.1843640,    -4.95,   446.00,   644.00
-75.7470762,  36.1843977,    -5.03,   458.00,   644.00
-75.7469494,  36.1844313,    -5.17,   470.00,   644.00
-75.7468226,  36.1844650,    -5.32,   482.00,   644.00
-75.7466958,  36.1844987,    -5.46,   494.00,   644.00
-75.7465691,  36.1845323,    -5.61,   506.00,   644.00
-75.7464423,  36.1845660,    -5.73,   518.00,   644.00
-75.7463155,  36.1845997,    -5.85,   530.00,   644.00
-75.7461888,  36.1846333,    -5.98,   542.00,   644.00
-75.7460620,  36.1846670,    -6.08,   554.00,   644.00
-75.7459352,  36.1847007,    -6.20,   566.00,   644.00
-75.7458085,  36.1847344,    -6.30,   578.00,   644.00
-75.7456817,  36.1847680,    -6.46,   590.00,   644.00
-75.7455549,  36.1848017,    -6.56,   602.00,   644.00
-75.7454282,  36.1848354,    -6.68,   614.00,   644.00
-75.7453014,  36.1848690,    -6.79,   626.00,   644.00
-75.7451746,  36.1849027,    -6.92,   638.00,   644.00
-75.7450478,  36.1849364,    -7.02,   650.00,   644.00
-75.7449211,  36.1849700,    -7.13,   662.00,   644.00
-75.7447943,  36.1850037,    -7.24,   674.00,   644.00
-75.7446675,  36.1850374,    -7.33,   686.00,   644.00
-75.7445408,  36.1850710,    -7.41,   698.00,   644.00
-75.7444140,  36.1851047,    -7.50,   710.00,   644.00
-75.7442872,  36.1851384,    -7.61,   722.00,   644.00
-75.7441605,  36.1851720,    -7.65,   734.00,   644.00
-75.7440337,  36.1852057,    -7.79,   746.00,   644.00
-75.7439069,  36.1852394,    -7.87,   758.00,   644.00
-75.7437802,  36.1852730,    -7.96,   770.00,   644.00
-75.7436534,  36.1853067,    -8.04,   782.00,   644.00
-75.7435266,  36.1853404,    -8.12,   794.00,   644.00
-75.7433998,  36.1853740,    -8.17,   806.00,   644.00
-75.7432731,  36.1854077,    -8.28,   818.00,   644.00
-75.7431463,  36.1854414,    -8.36,   830.00,   644.00
-75.7430195,  36.1854751,    -8.43,   842.00,   644.00
-75.7428928,  36.1855087,    -8.49,   854.00,   644.00
-75.7427660,  36.1855424,    -8.58,   866.00,   644.00
-75.7426392,  36.1855761,    -8.62,   878.00,   644.00
-75.7425125,  36.1856097,    -8.70,   890.00,   644.00
-75.7423857,  36.1856434,    -8.76,   902.00,   644.00
-75.7422589,  36.1856771,    -8.89,   914.00,   644.00
-75.7421322,  36.1857107,    -8.92,   926.00,   644.00
-75.7420054,  36.1857444,    -9.01,   938.00,   644.00
-75.7418786,  36.1857781,    -9.04,   950.00,   644.00
-75.7513426,  36.1834922,     2.42,    62.00,   668.00
-75.7512158,  36.1835258,     2.38,    74.00,   668.00
-75.7510891,  36.1835595,     2.06,    86.00,   668.00
-75.7509623,  36.1835932,     1.35,    98.00,   668.00
-75.7508355,  36.1836268,     0.12,   110.00,   668.00
-75.7507088,  36.1836605,    -0.73,   122.00,   668.00
-75.7505820,  36.1836942,    -1.00,   134.00,   668.00
-75.7504552,  36.1837278,    -0.97,   146.00,   668.00
-75.7503285,  36.1837615,    -1.00,   158.00,   668.00
-75.7502017,  36.1837952,    -1.03,   170.00,   668.00
-75.7500749,  36.1838288,    -1.13,   182.00,   668.00
-75.7499481,  36.1838625,    -1.37,   194.00,   668.00
-75.7498214,  36.1838962,    -1.63,   206.00,   668.00
-75.7496946,  36.1839298,    -1.95,   218.00,   668.00
-75.7495678,  36.1839635,    -2.32,   230.00,   668.00
-75.7494411,  36.1839972,    -2.70,   242.00,   668.00
-75.7493143,  36.1840309,    -3.12,   254.00,   668.00
-75.7491875,  36.1840645,    -3.50,   266.00,   668.00
-75.7490608,  36.1840982,    -3.75,   278.00,   668.00
-75.7489340,  36.1841319,    -3.89,   290.00,   668.00
-75.7488072,  36.1841655,    -3.97,   302.00,   668.00
-75.7486804,  36.1841992,    -4.01,   314.00,   668.00
-75.7485537,  36.1842329,    -4.02,   326.00,   668.00
-75.7484269,  36.1842665,    -4.04,   338.00,   668.00
-75.7483001,  36.1843002,    -4.09,   350.00,   668.00
-75.7481734,  36.1843339,    -4.14,   362.00,   668.00
-75.7480466,  36.1843675,    -4.18,   374.00,   668.00
-75.7479198,  36.1844012,    -4.32,   386.00,   668.00
-75.7477931,  36.1844349,    -4.48,   398.00,   668.00
-75.7476663,  36.1844685,    -4.63,   410.00,   668.00
-75.7475395,  36.1845022,    -4.69,   422.00,   668.00
-75.7474128,  36.1845359,    -4.78,   434.00,   668.00
-75.7472860,  36.1845695,    -4.91,   446.00,   668.00
-75.7471592,  36.1846032,    -5.00,   458.00,   668.00
-75.7470324,  36.1846369,    -5.14,   470.00,   668.00
-75.7469057,  36.1846705,    -5.28,   482.00,   668.00
-75.7467789,  36.1847042,    -5.44,   494.00,   668.00
-75.7466521,  36.1847379,    -5.57,   506.00,   668.00
-75.7465254,  36.1847716,    -5.69,   518.00,   668.00
-75.7463986,  36.1848052,    -5.81,   530.00,   668.00
-75.7462718,  36.1848389,    -5.93,   542.00,   668.00
-75.7461451,  36.1848726,    -6.06,   554.00,   668.00
-75.7460183,  36.1849062,    -6.18,   566.00,   668.00
-75.7458915,  36.1849399,    -6.31,   578.00,   668.00
-75.7457648,  36.1849736,    -6.43,   590.00,   668.00
-75.7456380,  36.1850072,    -6.55,   602.00,   668.00
-75.7455112,  36.1850409,    -6.68,   614.00,   668.00
-75.7453844,  36.1850746,    -6.79,   626.00,   668.00
-75.7452577,  36.1851082,    -6.91,   638.00,   668.00
-75.7451309,  36.1851419,    -7.02,   650.00,   668.00
-75.7450041,  36.1851756,    -7.13,   662.00,   668.00
-75.7448774,  36.1852092,    -7.23,   674.00,   668.00
-75.7447506,  36.1852429,    -7.33,   686.00,   668.00
-75.7446238,  36.1852766,    -7.42,   698.00,   668.00
-75.7444971,  36.1853102,    -7.51,   710.00,   668.00
-75.7443703,  36.1853439,    -7.60,   722.00,   668.00
-75.7442435,  36.1853776,    -7.69,   734.00,   668.00
-75.7441168,  36.1854112,    -7.78,   746.00,   668.00
-75.7439900,  36.1854449,    -7.88,   758.00,   668.00
-75.7438632,  36.1854786,    -7.96,   770.00,   668.00
-75.7437364,  36.1855123,    -8.05,   782.00,   668.00
-75.7436097,  36.1855459,    -8.13,   794.00,   668.00
-75.7434829,  36.1855796,    -8.21,   806.00,   668.00
-75.7433561,  36.1856133,    -8.28,   818.00,   668.00
-75.7432294,  36.1856469,    -8.34,   830.00,   668.00
-75.7431026,  36.1856806,    -8.41,   842.00,   668.00
-75.7429758,  36.1857143,    -8.48,   854.00,   668.00
-75.7428491,  36.1857479,    -8.56,   866.00,   668.00
-75.7427223,  36.1857816,    -8.64,   878.00,   668.00
-75.7425955,  36.1858153,    -8.72,   890.00,   668.00
-75.7424688,  36.1858489,    -8.80,   902.00,   668.00
-75.7423420,  36.1858826,    -8.88,   914.00,   668.00
-75.7422152,  36.1859163,    -8.96,   926.00,   668.00
-75.7420884,  36.1859499,    -9.03,   938.00,   668.00
-75.7419617,  36.1859836,    -9.09,   950.00,   668.00
-75.7514257,  36.1836977,     2.28,    62.00,   692.00
-75.7512989,  36.1837314,     2.28,    74.00,   692.00
-75.7511721,  36.1837650,     2.11,    86.00,   692.00
-75.7510454,  36.1837987,     1.19,    98.00,   692.00
-75.7509186,  36.1838324,    -0.04,   110.00,   692.00
-75.7507918,  36.1838660,    -0.97,   122.00,   692.00
-75.7506651,  36.1838997,    -0.99,   134.00,   692.00
-75.7505383,  36.1839334,    -0.98,   146.00,   692.00
-75.7504115,  36.1839670,    -1.07,   158.00,   692.00
-75.7502847,  36.1840007,    -1.07,   170.00,   692.00
-75.7501580,  36.1840344,    -1.18,   182.00,   692.00
-75.7500312,  36.1840681,    -1.40,   194.00,   692.00
-75.7499044,  36.1841017,    -1.66,   206.00,   692.00
-75.7497777,  36.1841354,    -2.13,   218.00,   692.00
-75.7496509,  36.1841691,    -2.62,   230.00,   692.00
-75.7495241,  36.1842027,    -3.00,   242.00,   692.00
-75.7493974,  36.1842364,    -3.34,   254.00,   692.00
-75.7492706,  36.1842701,    -3.61,   266.00,   692.00
-75.7491438,  36.1843037,    -3.80,   278.00,   692.00
-75.7490170,  36.1843374,    -3.91,   290.00,   692.00
-75.7488903,  36.1843711,    -3.98,   302.00,   692.00
-75.7487635,  36.1844047,    -4.00,   314.00,   692.00
-75.7486367,  36.1844384,    -4.02,   326.00,   692.00
-75.7485100,  36.1844721,    -4.04,   338.00,   692.00
-75.7483832,  36.1845057,    -4.10,   350.00,   692.00
-75.7482564,  36.1845394,    -4.18,   362.00,   692.00
-75.7481297,  36.1845731,    -4.20,   374.00,   692.00
-75.7480029,  36.1846067,    -4.31,   386.00,   692.00
-75.7478761,  36.1846404,    -4.53,   398.00,   692.00
-75.7477494,  36.1846741,    -4.61,   410.00,   692.00
-75.7476226,  36.1847077,    -4.66,   422.00,   692.00
-75.7474958,  36.1847414,    -4.74,   434.00,   692.00
-75.7473690,  36.1847751,    -4.86,   446.00,   692.00
-75.7472423,  36.1848088,    -4.99,   458.00,   692.00
-75.7471155,  36.1848424,    -5.11,   470.00,   692.00
-75.7469887,  36.1848761,    -5.27,   482.00,   692.00
-75.7468620,  36.1849098,    -5.41,   494.00,   692.00
-75.7467352,  36.1849434,    -5.55,   506.00,   692.00
-75.7466084,  36.1849771,    -5.70,   518.00,   692.00
-75.7464817,  36.1850108,    -5.80,   530.00,   692.00
-75.7463549,  36.1850444,    -5.92,   542.00,   692.00
-75.7462281,  36.1850781,    -6.06,   554.00,   692.00
-75.7461014,  36.1851118,    -6.19,   566.00,   692.00
-75.7459746,  36.1851454,    -6.31,   578.00,   692.00
-75.7458478,  36.1851791,    -6.43,   590.00,   692.00
-75.7457210,  36.1852128,    -6.56,   602.00,   692.00
-75.7455943,  36.1852464,    -6.67,   614.00,   692.00
-75.7454675,  36.1852801,    -6.80,   626.00,   692.00
-75.7453407,  36.1853138,    -6.90,   638.00,   692.00
-75.7452140,  36.1853474,    -7.02,   650.00,   692.00
-75.7450872,  36.1853811,    -7.12,   662.00,   692.00
-75.7449604,  36.1854148,    -7.23,   674.00,   692.00
-75.7448337,  36.1854484,    -7.34,   686.00,   692.00
-75.7447069,  36.1854821,    -7.42,   698.00,   692.00
-75.7445801,  36.1855158,    -7.52,   710.00,   692.00
-75.7444534,  36.1855495,    -7.60,   722.00,   692.00
-75.7443266,  36.1855831,    -7.70,   734.00,   692.00
-75.7441998,  36.1856168,    -7.79,   746.00,   692.00
-75.7440730,  36.1856505,    -7.87,   758.00,   692.00
-75.7439463,  36.1856841,    -7.97,   770.00,   692.00
-75.7438195,  36.1857178,    -8.06,   782.00,   692.00
-75.7436927,  36.1857515,    -8.15,   794.00,   692.00
-75.7435660,  36.1857851,    -8.23,   806.00,   692.00
-75.7434392,  36.1858188,    -8.29,   818.00,   692.00
-75.7433124,  36.1858525,    -8.34,   830.00,   692.00
-75.7431857,  36.1858861,    -8.41,   842.00,   692.00
-75.7430589,  36.1859198,    -8.48,   854.00,   692.00
-75.7429321,  36.1859535,    -8.55,   866.00,   692.00
-75.7428054,  36.1859871,    -8.65,   878.00,   692.00
-75.7426786,  36.1860208,    -8.74,   890.00,   692.00
-75.7425518,  36.1860545,    -8.84,   902.00,   692.00
-75.7424250,  36.1860881,    -8.92,   914.00,   692.00
-75.7422983,  36.1861218,    -9.00,   926.00,   692.00
-75.7421715,  36.1861555,    -9.07,   938.00,   692.00
-75.7420447,  36.1861891,    -9.15,   950.00,   692.00
-75.7515087,  36.1839032,     2.21,    62.00,   716.00
-75.7513820,  36.1839369,     2.12,    74.00,   716.00
-75.7512552,  36.1839706,     1.83,    86.00,   716.00
-75.7511284,  36.1840042,     0.97,    98.00,   716.00
-75.7510016,  36.1840379,    -0.35,   110.00,   716.00
-75.7508749,  36.1840716,    -0.88,   122.00,   716.00
-75.7507481,  36.1841053,    -1.00,   134.00,   716.00
-75.7506213,  36.1841389,    -1.05,   146.00,   716.00
-75.7504946,  36.1841726,    -1.18,   158.00,   716.00
-75.7503678,  36.1842063,    -1.27,   170.00,   716.00
-75.7502410,  36.1842399,    -1.31,   182.00,   716.00
-75.7501143,  36.1842736,    -1.50,   194.00,   716.00
-75.7499875,  36.1843073,    -1.85,   206.00,   716.00
-75.7498607,  36.1843409,    -2.30,   218.00,   716.00
-75.7497340,  36.1843746,    -2.74,   230.00,   716.00
-75.7496072,  36.1844083,    -3.10,   242.00,   716.00
-75.7494804,  36.1844419,    -3.41,   254.00,   716.00
